model,device,batch,ctx,baseline,hbm_frac,simulated,ttft_p50,ttft_p99,tpot_p50,tpot_p99,throughput_tps,flash_stall_ms,note
Qwen/Qwen2-72B,h200,8,16384,Dense,1.0,True,-1.6195993760626193,-1.020060287274801,60.38393707403785,60.38393707403785,132.76591496244953,0.0,sim 4s
Qwen/Qwen2-72B,h200,8,16384,NaiveSparse,1.0,True,-1.6195993760626193,-1.020060287274801,60.38393707403785,60.38393707403785,132.76591496244953,0.0,copy-from-Dense (hbm_frac=1.0)
Qwen/Qwen2-72B,h200,1,32768,Dense,1.0,True,-1.6195993760626193,-1.020060287274801,251.4050906683325,402.1716405477864,19.898313003770824,0.0,sim 17s
Qwen/Qwen2-72B,h200,1,32768,NaiveSparse,1.0,True,-1.6195993760626193,-1.020060287274801,251.4050906683325,402.1716405477864,19.898313003770824,0.0,copy-from-Dense (hbm_frac=1.0)
Qwen/Qwen2-72B,h200,2,32768,Dense,1.0,True,-1.6195993760626193,-1.020060287274801,152.27056141536323,209.28680162015849,38.248360107668034,0.0,sim 18s
Qwen/Qwen2-72B,h200,2,32768,NaiveSparse,1.0,True,-1.6195993760626193,-1.020060287274801,152.27056141536323,209.28680162015849,38.248360107668034,0.0,copy-from-Dense (hbm_frac=1.0)
Qwen/Qwen2-72B,h200,4,32768,Dense,1.0,True,-1.6195993760626193,-1.020060287274801,103.8317407888786,110.26010570052252,72.6397100706055,0.0,sim 5s
Qwen/Qwen2-72B,h200,4,32768,NaiveSparse,1.0,True,-1.6195993760626193,-1.020060287274801,103.8317407888786,110.26010570052252,72.6397100706055,0.0,copy-from-Dense (hbm_frac=1.0)
Qwen/Qwen2-72B,h200,8,32768,Dense,0.7742,True,-1.6195993760626193,-1.020060287274801,60.38393707403785,60.38393707403785,132.76591496244953,0.0,sim 12s
Qwen/Qwen2-72B,h200,8,32768,NaiveSparse,0.7742,True,-1.6195993760626193,-1.020060287274801,60.38393707403785,60.38393707403785,132.76591496244953,0.0,sim 12s
Qwen/Qwen2-72B,h200,2,65536,Dense,1.0,True,-1.6195993760626193,-1.020060287274801,152.27056141536323,209.28680162015849,38.248360107668034,0.0,sim 18s
Qwen/Qwen2-72B,h200,2,65536,NaiveSparse,1.0,True,-1.6195993760626193,-1.020060287274801,152.27056141536323,209.28680162015849,38.248360107668034,0.0,copy-from-Dense (hbm_frac=1.0)
Qwen/Qwen2-72B,h200,1,65536,Dense,1.0,True,-1.6195993760626193,-1.020060287274801,251.4050906683325,402.1716405477864,19.898313003770824,0.0,sim 23s
Qwen/Qwen2-72B,h200,1,65536,NaiveSparse,1.0,True,-1.6195993760626193,-1.020060287274801,251.4050906683325,402.1716405477864,19.898313003770824,0.0,copy-from-Dense (hbm_frac=1.0)
Qwen/Qwen2-72B,h200,4,65536,Dense,0.7742,True,-1.6195993760626193,-1.020060287274801,103.8317407888786,110.26010570052252,72.6397100706055,0.0,sim 20s
Qwen/Qwen2-72B,h200,4,65536,NaiveSparse,0.7742,True,-1.6195993760626193,-1.020060287274801,103.8317407888786,110.26010570052252,72.6397100706055,0.0,sim 20s
Qwen/Qwen2-72B,h200,8,65536,Dense,0.3871,True,-1.6195993760626193,-1.020060287274801,142.53339786421992,142.53339786421992,56.17745151943047,657.2,sim 49s
Qwen/Qwen2-72B,h200,8,65536,NaiveSparse,0.3871,True,-1.6195993760626193,-1.020060287274801,142.53339786421992,142.53339786421992,56.17745151943047,657.2,sim 49s
Qwen/Qwen2-72B,h200,1,131072,Dense,1.0,True,-1.6195993760626193,-1.020060287274801,251.4050906683325,402.1716405477864,19.898313003770824,0.0,sim 29s
Qwen/Qwen2-72B,h200,1,131072,NaiveSparse,1.0,True,-1.6195993760626193,-1.020060287274801,251.4050906683325,402.1716405477864,19.898313003770824,0.0,copy-from-Dense (hbm_frac=1.0)
Qwen/Qwen2-72B,h200,2,131072,Dense,0.7742,True,-1.6195993760626193,-1.020060287274801,152.27056141536323,209.28680162015849,38.248360107668034,0.0,sim 53s
Qwen/Qwen2-72B,h200,2,131072,NaiveSparse,0.7742,True,-1.6195993760626193,-1.020060287274801,152.27056141536323,209.28680162015849,38.248360107668034,0.0,sim 34s
Qwen/Qwen2-72B,h200,4,131072,Dense,0.3871,True,-1.6195993760626193,-1.020060287274801,261.5935394892199,278.60615361421986,28.727516858690606,1346.77,sim 89s
Qwen/Qwen2-72B,h200,4,131072,NaiveSparse,0.3871,True,-1.6195993760626193,-1.020060287274801,261.5935394892199,278.60615361421986,28.727516858690606,1346.77,sim 89s
Qwen/Qwen2-72B,a40,1,524288,NaiveSparse,0.0393,True,-1.6195993760626193,-1.020060287274801,1277.4735875359092,2043.8812355359094,3.914365948498468,0.0,sim 643s
Qwen/Qwen2-72B,a40,1,524288,Dense,0.0393,True,-1.6195993760626193,-1.020060287274801,1277.4735875359092,2043.8812355359094,3.914365948498468,0.0,sim 666s
Qwen/Qwen2-72B,h200,1,262144,NaiveSparse,0.7742,True,-1.6195993760626193,-1.020060287274801,251.4050906683325,402.1716405477864,19.898313003770824,0.0,sim 90s
Qwen/Qwen2-72B,h200,1,262144,Dense,0.7742,True,-1.6195993760626193,-1.020060287274801,251.4050906683325,402.1716405477864,19.898313003770824,0.0,sim 105s
Qwen/Qwen2-72B,h200,2,262144,Dense,0.3871,True,-1.6195993760626193,-1.020060287274801,397.65605623921994,547.72433411422,14.609288461345633,2707.5,sim 187s
Qwen/Qwen2-72B,h200,2,262144,NaiveSparse,0.3871,True,-1.6195993760626193,-1.020060287274801,397.65605623921994,547.72433411422,14.609288461345633,2707.5,sim 171s
Qwen/Qwen2-72B,h200,1,524288,NaiveSparse,0.3871,True,-1.6195993760626193,-1.020060287274801,680.52541628591,1088.7641615359105,7.348641046216318,5492.74,sim 386s
Qwen/Qwen2-72B,h200,1,524288,Dense,0.3871,True,-1.6195993760626193,-1.020060287274801,680.52541628591,1088.7641615359105,7.348641046216318,5492.74,sim 406s
microsoft/phi-2,h100,16,4096,Dense,1.0,True,-6.400605561827242,-1.020060287274801,12.297154751460955,12.297154751460955,1314.7464110178626,0.0,sim 6s
microsoft/phi-2,h100,16,4096,NaiveSparse,1.0,True,-6.400605561827242,-1.020060287274801,12.297154751460955,12.297154751460955,1314.7464110178626,0.0,copy-from-Dense (hbm_frac=1.0)
microsoft/phi-2,a100,32,4096,Dense,1.0,True,-10.014941450566031,-1.020060287274801,38.79182567405255,39.65744944788613,809.5129527702302,0.0,sim 6s
microsoft/phi-2,a100,32,4096,NaiveSparse,1.0,True,-10.014941450566031,-1.020060287274801,38.79182567405255,39.65744944788613,809.5129527702302,0.0,copy-from-Dense (hbm_frac=1.0)
microsoft/phi-2,h100,32,4096,Dense,1.0,True,-10.014941450566031,-1.020060287274801,19.795449622736946,21.124376435580235,1524.0367577139837,0.0,sim 6s
microsoft/phi-2,h100,32,4096,NaiveSparse,1.0,True,-10.014941450566031,-1.020060287274801,19.795449622736946,21.124376435580235,1524.0367577139837,0.0,copy-from-Dense (hbm_frac=1.0)
microsoft/phi-2,a100,16,4096,Dense,1.0,True,-6.400605561827242,-1.020060287274801,21.917369043268707,23.232112817102283,692.5026333613213,0.0,sim 7s
microsoft/phi-2,a100,16,4096,NaiveSparse,1.0,True,-6.400605561827242,-1.020060287274801,21.917369043268707,23.232112817102283,692.5026333613213,0.0,copy-from-Dense (hbm_frac=1.0)
microsoft/phi-2,a100,16,8192,Dense,1.0,True,-6.400605561827242,-1.020060287274801,21.917369043268707,23.232112817102283,692.5026333613213,0.0,sim 7s
microsoft/phi-2,a100,16,8192,NaiveSparse,1.0,True,-6.400605561827242,-1.020060287274801,21.917369043268707,23.232112817102283,692.5026333613213,0.0,copy-from-Dense (hbm_frac=1.0)
microsoft/phi-2,h100,16,8192,Dense,1.0,True,-6.400605561827242,-1.020060287274801,12.297274751460957,12.297274751460957,1314.733446959756,0.0,sim 6s
microsoft/phi-2,h100,16,8192,NaiveSparse,1.0,True,-6.400605561827242,-1.020060287274801,12.297274751460957,12.297274751460957,1314.733446959756,0.0,copy-from-Dense (hbm_frac=1.0)
microsoft/phi-2,h100,64,4096,NaiveSparse,0.8452,True,-25.60936564091922,-1.020060287274801,37.79755109737019,39.85354597237019,1611.0340350791269,6.09,sim 13s
microsoft/phi-2,a100,32,8192,Dense,0.8452,True,-10.014941450566031,-1.020060287274801,38.79182567405255,39.669482299052554,809.2666133059944,0.1,sim 13s
microsoft/phi-2,a100,64,4096,NaiveSparse,0.8452,True,-25.60936564091922,-1.020060287274801,77.82691781931439,77.82691781931439,823.6870751858081,0.0,sim 14s
microsoft/phi-2,a100,32,8192,NaiveSparse,0.8452,True,-10.014941450566031,-1.020060287274801,38.79182567405255,39.669482299052554,809.2666133059944,0.1,sim 15s
microsoft/phi-2,a100,64,4096,Dense,0.8452,True,-25.60936564091922,-1.020060287274801,77.82691781931439,77.82691781931439,823.6870751858081,0.0,sim 16s
microsoft/phi-2,h100,64,4096,Dense,0.8452,True,-25.60936564091922,-1.020060287274801,37.79755109737019,39.85354597237019,1611.0340350791269,6.09,sim 18s
microsoft/phi-2,a100,16,16384,NaiveSparse,0.8452,True,-6.400605561827242,-1.020060287274801,21.917369043268707,23.93240791826871,672.1305169525856,5.6,sim 18s
microsoft/phi-2,a100,16,16384,Dense,0.8452,True,-6.400605561827242,-1.020060287274801,21.917369043268707,23.93240791826871,672.1305169525856,5.6,sim 19s
microsoft/phi-2,a40,16,4096,Dense,1.0,True,-6.400605561827242,-1.020060287274801,60.155958695461095,60.155958695461095,266.54027700086806,0.0,sim 6s
microsoft/phi-2,a40,16,4096,NaiveSparse,1.0,True,-6.400605561827242,-1.020060287274801,60.155958695461095,60.155958695461095,266.54027700086806,0.0,copy-from-Dense (hbm_frac=1.0)
microsoft/phi-2,h100,32,8192,NaiveSparse,0.8452,True,-10.014941450566031,-1.020060287274801,19.79718562273694,21.82587649773694,1474.7652257317284,5.6,sim 15s
microsoft/phi-2,h100,16,16384,Dense,0.8452,True,-6.400605561827242,-1.020060287274801,17.552400832048008,17.552400832048008,918.2265697744953,42.04,sim 15s
microsoft/phi-2,h100,16,16384,NaiveSparse,0.8452,True,-6.400605561827242,-1.020060287274801,17.552400832048008,17.552400832048008,918.2265697744953,42.04,sim 14s
microsoft/phi-2,h100,32,8192,Dense,0.8452,True,-10.014941450566031,-1.020060287274801,19.79718562273694,21.82587649773694,1474.7652257317284,5.6,sim 17s
microsoft/phi-2,a40,32,4096,NaiveSparse,0.8754,True,-10.014941450566031,-1.020060287274801,115.77822907525838,121.03269315131567,264.6702028297652,0.0,sim 10s
microsoft/phi-2,a40,32,4096,Dense,0.8754,True,-10.014941450566031,-1.020060287274801,115.77822907525838,121.03269315131567,264.6702028297652,0.0,sim 11s
microsoft/phi-2,a40,16,8192,Dense,0.8754,True,-6.400605561827242,-1.020060287274801,60.155958695461095,60.155958695461095,266.54027700086806,0.0,sim 9s
microsoft/phi-2,a40,16,8192,NaiveSparse,0.8754,True,-6.400605561827242,-1.020060287274801,60.155958695461095,60.155958695461095,266.54027700086806,0.0,sim 9s
microsoft/phi-2,h200,16,4096,Dense,1.0,True,-6.400605561827242,-1.020060287274801,12.262101907877993,12.262101907877993,1318.5442800593803,0.0,sim 6s
microsoft/phi-2,h200,16,4096,NaiveSparse,1.0,True,-6.400605561827242,-1.020060287274801,12.262101907877993,12.262101907877993,1318.5442800593803,0.0,copy-from-Dense (hbm_frac=1.0)
microsoft/phi-2,a40,16,16384,Dense,0.4377,True,-6.400605561827242,-1.020060287274801,64.08617583700271,64.08617583700271,250.1615562831611,31.44,sim 30s
microsoft/phi-2,a40,32,8192,Dense,0.4377,True,-10.014941450566031,-1.020060287274801,115.77822907525838,121.03305820025838,264.6694037136189,0.0,sim 33s
microsoft/phi-2,a40,32,8192,NaiveSparse,0.4377,True,-10.014941450566031,-1.020060287274801,115.77822907525838,121.03305820025838,264.6694037136189,0.0,sim 34s
microsoft/phi-2,a40,16,16384,NaiveSparse,0.4377,True,-6.400605561827242,-1.020060287274801,64.08617583700271,64.08617583700271,250.1615562831611,31.44,sim 31s
microsoft/phi-2,a100,128,4096,Dense,0.4226,True,-54.228452211937125,-1.04538912631754,141.8794082595228,154.38088963452282,813.8128185511357,42.78,sim 58s
microsoft/phi-2,h200,32,4096,Dense,1.0,True,-10.014941450566031,-1.020060287274801,19.802459183027654,21.127845067110968,1523.7850321431947,0.0,sim 7s
microsoft/phi-2,h200,32,4096,NaiveSparse,1.0,True,-10.014941450566031,-1.020060287274801,19.802459183027654,21.127845067110968,1523.7850321431947,0.0,copy-from-Dense (hbm_frac=1.0)
microsoft/phi-2,h100,128,4096,Dense,0.4226,True,-54.228452211937125,-1.04538912631754,127.70073675943266,136.69365413443265,930.9855605193204,472.79,sim 59s
microsoft/phi-2,a100,32,16384,Dense,0.4226,True,-10.014941450566031,-1.020060287274801,129.3527964431003,131.1041810681003,244.3183136128065,731.57,sim 61s
microsoft/phi-2,a40,64,4096,NaiveSparse,0.4377,True,-25.60936564091922,-1.020060287274801,238.72171764209122,238.72171764209122,268.23785862832966,0.0,sim 43s
microsoft/phi-2,a40,64,4096,Dense,0.4377,True,-25.60936564091922,-1.020060287274801,238.72171764209122,238.72171764209122,268.23785862832966,0.0,sim 45s
microsoft/phi-2,a100,32,16384,NaiveSparse,0.4226,True,-10.014941450566031,-1.020060287274801,129.3527964431003,131.1041810681003,244.3183136128065,731.57,sim 62s
microsoft/phi-2,h100,128,4096,NaiveSparse,0.4226,True,-54.228452211937125,-1.04538912631754,127.70073675943266,136.69365413443265,930.9855605193204,472.79,sim 62s
microsoft/phi-2,h200,64,4096,Dense,1.0,True,-25.60936564091922,-1.020060287274801,37.82306128196399,39.11417516604729,1641.586826736788,0.0,sim 8s
microsoft/phi-2,h200,64,4096,NaiveSparse,1.0,True,-25.60936564091922,-1.020060287274801,37.82306128196399,39.11417516604729,1641.586826736788,0.0,copy-from-Dense (hbm_frac=1.0)
microsoft/phi-2,h200,32,8192,Dense,1.0,True,-10.014941450566031,-1.020060287274801,19.802459183027654,21.127845067110968,1523.7850321431947,0.0,sim 6s
microsoft/phi-2,h200,32,8192,NaiveSparse,1.0,True,-10.014941450566031,-1.020060287274801,19.802459183027654,21.127845067110968,1523.7850321431947,0.0,copy-from-Dense (hbm_frac=1.0)
microsoft/phi-2,a100,16,32768,NaiveSparse,0.4226,True,-6.400605561827242,-1.020060287274801,118.52865230974294,129.02072993474295,124.1337574018538,846.31,sim 64s
microsoft/phi-2,a100,128,4096,NaiveSparse,0.4226,True,-54.228452211937125,-1.04538912631754,141.8794082595228,154.38088963452282,813.8128185511357,42.78,sim 65s
microsoft/phi-2,a100,64,8192,NaiveSparse,0.4226,True,-25.60936564091922,-1.020060287274801,134.61142859502434,134.61142859502434,475.89332238362954,454.28,sim 65s
microsoft/phi-2,h200,16,8192,Dense,1.0,True,-6.400605561827242,-1.020060287274801,12.262101907877993,12.262101907877993,1318.5442800593803,0.0,sim 8s
microsoft/phi-2,h200,16,8192,NaiveSparse,1.0,True,-6.400605561827242,-1.020060287274801,12.262101907877993,12.262101907877993,1318.5442800593803,0.0,copy-from-Dense (hbm_frac=1.0)
microsoft/phi-2,h200,16,16384,Dense,1.0,True,-6.400605561827242,-1.020060287274801,12.262101907877993,12.262101907877993,1318.5442800593803,0.0,sim 6s
microsoft/phi-2,h200,16,16384,NaiveSparse,1.0,True,-6.400605561827242,-1.020060287274801,12.262101907877993,12.262101907877993,1318.5442800593803,0.0,copy-from-Dense (hbm_frac=1.0)
microsoft/phi-2,a100,64,8192,Dense,0.4226,True,-25.60936564091922,-1.020060287274801,134.61142859502434,134.61142859502434,475.89332238362954,454.28,sim 68s
microsoft/phi-2,a100,16,32768,Dense,0.4226,True,-6.400605561827242,-1.020060287274801,118.52865230974294,129.02072993474295,124.1337574018538,846.31,sim 70s
mistralai/Mistral-7B-v0.1,a100,32,4096,Dense,1.0,True,-10.014941450566031,-1.020060287274801,23.488853963241457,25.649690614159184,1253.8112394966165,0.0,sim 6s
mistralai/Mistral-7B-v0.1,a100,32,4096,NaiveSparse,1.0,True,-10.014941450566031,-1.020060287274801,23.488853963241457,25.649690614159184,1253.8112394966165,0.0,copy-from-Dense (hbm_frac=1.0)
mistralai/Mistral-7B-v0.1,a100,64,4096,Dense,1.0,True,-25.60936564091922,-1.020060287274801,37.332823383732226,41.534134986580774,1545.6462875718273,0.0,sim 6s
mistralai/Mistral-7B-v0.1,a100,64,4096,NaiveSparse,1.0,True,-25.60936564091922,-1.020060287274801,37.332823383732226,41.534134986580774,1545.6462875718273,0.0,copy-from-Dense (hbm_frac=1.0)
mistralai/Mistral-7B-v0.1,a100,16,4096,Dense,1.0,True,-6.400605561827242,-1.020060287274801,18.977710317977966,18.977710317977966,848.7972349676846,0.0,sim 7s
mistralai/Mistral-7B-v0.1,a100,16,4096,NaiveSparse,1.0,True,-6.400605561827242,-1.020060287274801,18.977710317977966,18.977710317977966,848.7972349676846,0.0,copy-from-Dense (hbm_frac=1.0)
microsoft/phi-2,h100,32,16384,Dense,0.4226,True,-10.014941450566031,-1.020060287274801,117.42531333204799,129.67167295704797,247.02000198905395,868.36,sim 60s
microsoft/phi-2,h100,32,16384,NaiveSparse,0.4226,True,-10.014941450566031,-1.020060287274801,117.42531333204799,129.67167295704797,247.02000198905395,868.36,sim 61s
mistralai/Mistral-7B-v0.1,a100,16,8192,Dense,1.0,True,-6.400605561827242,-1.020060287274801,25.66039726654938,25.66039726654938,626.6427407470313,0.0,sim 6s
mistralai/Mistral-7B-v0.1,a100,16,8192,NaiveSparse,1.0,True,-6.400605561827242,-1.020060287274801,25.66039726654938,25.66039726654938,626.6427407470313,0.0,copy-from-Dense (hbm_frac=1.0)
mistralai/Mistral-7B-v0.1,a100,32,8192,Dense,1.0,True,-10.014941450566031,-1.020060287274801,34.81013684514616,37.79515128273055,849.5354850195667,0.0,sim 5s
mistralai/Mistral-7B-v0.1,a100,32,8192,NaiveSparse,1.0,True,-10.014941450566031,-1.020060287274801,34.81013684514616,37.79515128273055,849.5354850195667,0.0,copy-from-Dense (hbm_frac=1.0)
microsoft/phi-2,h100,16,32768,Dense,0.4226,True,-6.400605561827242,-1.020060287274801,129.56791408204805,129.56791408204805,123.6090060818593,938.17,sim 64s
microsoft/phi-2,h100,64,8192,Dense,0.4226,True,-25.60936564091922,-1.020060287274801,127.63123550357508,132.0106301285751,485.2781670757859,743.35,sim 70s
microsoft/phi-2,h100,64,8192,NaiveSparse,0.4226,True,-25.60936564091922,-1.020060287274801,127.63123550357508,132.0106301285751,485.2781670757859,743.35,sim 71s
mistralai/Mistral-7B-v0.1,a100,128,4096,NaiveSparse,0.9313,True,-54.228452211937125,-1.04538912631754,63.82571609636278,66.59328554802542,1813.2212415232855,0.0,sim 11s
microsoft/phi-2,h100,16,32768,NaiveSparse,0.4226,True,-6.400605561827242,-1.020060287274801,129.56791408204805,129.56791408204805,123.6090060818593,938.17,sim 65s
mistralai/Mistral-7B-v0.1,a100,128,4096,Dense,0.9313,True,-54.228452211937125,-1.04538912631754,63.82571609636278,66.59328554802542,1813.2212415232855,0.0,sim 13s
mistralai/Mistral-7B-v0.1,a100,16,16384,Dense,1.0,True,-6.400605561827242,-1.020060287274801,38.33137086654939,38.33137086654939,418.80581190247767,0.0,sim 7s
mistralai/Mistral-7B-v0.1,a100,16,16384,NaiveSparse,1.0,True,-6.400605561827242,-1.020060287274801,38.33137086654939,38.33137086654939,418.80581190247767,0.0,copy-from-Dense (hbm_frac=1.0)
mistralai/Mistral-7B-v0.1,a100,64,8192,NaiveSparse,0.9313,True,-25.60936564091922,-1.020060287274801,60.052070187951934,63.505731559838324,1009.8105616818209,0.0,sim 11s
mistralai/Mistral-7B-v0.1,a100,64,8192,Dense,0.9313,True,-25.60936564091922,-1.020060287274801,60.052070187951934,63.505731559838324,1009.8105616818209,0.0,sim 13s
microsoft/phi-2,h200,128,4096,Dense,0.7777,True,-54.228452211937125,-1.04538912631754,74.70596781015215,80.55295243515215,1573.629170902864,23.67,sim 31s
mistralai/Mistral-7B-v0.1,a100,32,16384,Dense,0.9313,True,-10.014941450566031,-1.020060287274801,56.36416707741707,59.76291387144424,536.593979421453,0.0,sim 12s
microsoft/phi-2,h200,64,8192,Dense,0.7777,True,-25.60936564091922,-1.020060287274801,51.673048868445285,56.05244349344529,1144.391118276747,135.51,sim 29s
microsoft/phi-2,h200,32,16384,NaiveSparse,0.7777,True,-10.014941450566031,-1.020060287274801,45.11325295549504,51.09761083049504,627.8190141199734,239.76,sim 26s
microsoft/phi-2,h200,64,8192,NaiveSparse,0.7777,True,-25.60936564091922,-1.020060287274801,51.673048868445285,56.05244349344529,1144.391118276747,135.51,sim 30s
microsoft/phi-2,h200,32,16384,Dense,0.7777,True,-10.014941450566031,-1.020060287274801,45.11325295549504,51.09761083049504,627.8190141199734,239.76,sim 28s
microsoft/phi-2,h200,128,4096,NaiveSparse,0.7777,True,-54.228452211937125,-1.04538912631754,74.70596781015215,80.55295243515215,1573.629170902864,23.67,sim 34s
mistralai/Mistral-7B-v0.1,a100,32,16384,NaiveSparse,0.9313,True,-10.014941450566031,-1.020060287274801,56.36416707741707,59.76291387144424,536.593979421453,0.0,sim 16s
mistralai/Mistral-7B-v0.1,a100,16,32768,NaiveSparse,0.9313,True,-6.400605561827242,-1.020060287274801,38.33137086654939,38.33137086654939,418.80581190247767,0.0,sim 13s
mistralai/Mistral-7B-v0.1,h100,16,4096,Dense,1.0,True,-6.400605561827242,-1.020060287274801,18.960236315581977,18.960236315581977,849.5847939609168,0.0,sim 8s
mistralai/Mistral-7B-v0.1,h100,16,4096,NaiveSparse,1.0,True,-6.400605561827242,-1.020060287274801,18.960236315581977,18.960236315581977,849.5847939609168,0.0,copy-from-Dense (hbm_frac=1.0)
mistralai/Mistral-7B-v0.1,h100,64,4096,Dense,1.0,True,-25.60936564091922,-1.020060287274801,37.333830291664874,41.534364549240756,1545.6377183951556,0.0,sim 6s
mistralai/Mistral-7B-v0.1,h100,64,4096,NaiveSparse,1.0,True,-25.60936564091922,-1.020060287274801,37.333830291664874,41.534364549240756,1545.6377183951556,0.0,copy-from-Dense (hbm_frac=1.0)
microsoft/phi-2,a40,128,4096,NaiveSparse,0.2189,True,-54.228452211937125,-1.04538912631754,449.33511698137727,464.5663698831199,270.81746616554824,0.0,sim 75s
mistralai/Mistral-7B-v0.1,h100,32,4096,Dense,1.0,True,-10.014941450566031,-1.020060287274801,23.48958239383614,25.64848885290456,1253.8702803990616,0.0,sim 8s
mistralai/Mistral-7B-v0.1,h100,32,4096,NaiveSparse,1.0,True,-10.014941450566031,-1.020060287274801,23.48958239383614,25.64848885290456,1253.8702803990616,0.0,copy-from-Dense (hbm_frac=1.0)
microsoft/phi-2,h200,16,32768,NaiveSparse,0.7777,True,-6.400605561827242,-1.020060287274801,49.189067501878164,49.189067501878164,326.1208981348795,295.42,sim 32s
mistralai/Mistral-7B-v0.1,h100,16,8192,Dense,1.0,True,-6.400605561827242,-1.020060287274801,25.63965133526462,25.63965133526462,627.1523132604929,0.0,sim 7s
mistralai/Mistral-7B-v0.1,h100,16,8192,NaiveSparse,1.0,True,-6.400605561827242,-1.020060287274801,25.63965133526462,25.63965133526462,627.1523132604929,0.0,copy-from-Dense (hbm_frac=1.0)
mistralai/Mistral-7B-v0.1,a100,16,32768,Dense,0.9313,True,-6.400605561827242,-1.020060287274801,38.33137086654939,38.33137086654939,418.80581190247767,0.0,sim 19s
mistralai/Mistral-7B-v0.1,h100,32,8192,Dense,1.0,True,-10.014941450566031,-1.020060287274801,34.83370809732823,37.81324788465061,849.1275401219187,0.0,sim 9s
mistralai/Mistral-7B-v0.1,h100,32,8192,NaiveSparse,1.0,True,-10.014941450566031,-1.020060287274801,34.83370809732823,37.81324788465061,849.1275401219187,0.0,copy-from-Dense (hbm_frac=1.0)
microsoft/phi-2,a40,64,8192,Dense,0.2189,True,-25.60936564091922,-1.020060287274801,238.72171764209122,238.72171764209122,268.23785862832966,0.0,sim 76s
microsoft/phi-2,h200,16,32768,Dense,0.7777,True,-6.400605561827242,-1.020060287274801,49.189067501878164,49.189067501878164,326.1208981348795,295.42,sim 37s
mistralai/Mistral-7B-v0.1,h100,128,4096,NaiveSparse,0.9313,True,-54.228452211937125,-1.04538912631754,63.79592095688966,66.56454165026,1814.1137776749274,0.0,sim 12s
mistralai/Mistral-7B-v0.1,h100,128,4096,Dense,0.9313,True,-54.228452211937125,-1.04538912631754,63.79592095688966,66.56454165026,1814.1137776749274,0.0,sim 14s
mistralai/Mistral-7B-v0.1,h100,16,16384,Dense,1.0,True,-6.400605561827242,-1.020060287274801,38.30469293526442,38.30469293526442,419.09847026780255,0.0,sim 9s
mistralai/Mistral-7B-v0.1,h100,16,16384,NaiveSparse,1.0,True,-6.400605561827242,-1.020060287274801,38.30469293526442,38.30469293526442,419.09847026780255,0.0,copy-from-Dense (hbm_frac=1.0)
mistralai/Mistral-7B-v0.1,h100,64,8192,Dense,0.9313,True,-25.60936564091922,-1.020060287274801,60.06774408341474,63.5147997303684,1009.666098429655,0.0,sim 12s
microsoft/phi-2,a40,64,8192,NaiveSparse,0.2189,True,-25.60936564091922,-1.020060287274801,238.72171764209122,238.72171764209122,268.23785862832966,0.0,sim 82s
mistralai/Mistral-7B-v0.1,h100,64,8192,NaiveSparse,0.9313,True,-25.60936564091922,-1.020060287274801,60.06774408341474,63.5147997303684,1009.666098429655,0.0,sim 15s
microsoft/phi-2,a40,32,16384,NaiveSparse,0.2189,True,-10.014941450566031,-1.020060287274801,165.6195128370027,176.11670996200272,181.82933702105043,440.67,sim 79s
mistralai/Mistral-7B-v0.1,h100,32,16384,Dense,0.9313,True,-10.014941450566031,-1.020060287274801,56.31613874746919,59.71227374014593,537.0500219857327,0.0,sim 13s
mistralai/Mistral-7B-v0.1,h100,32,16384,NaiveSparse,0.9313,True,-10.014941450566031,-1.020060287274801,56.31613874746919,59.71227374014593,537.0500219857327,0.0,sim 15s
microsoft/phi-2,a40,128,4096,Dense,0.2189,True,-54.228452211937125,-1.04538912631754,449.33511698137727,464.5663698831199,270.81746616554824,0.0,sim 94s
mistralai/Mistral-7B-v0.1,a40,32,4096,Dense,1.0,True,-10.014941450566031,-1.020060287274801,23.47243644238302,25.633130409699625,1254.6253098128955,0.0,sim 6s
mistralai/Mistral-7B-v0.1,a40,32,4096,NaiveSparse,1.0,True,-10.014941450566031,-1.020060287274801,23.47243644238302,25.633130409699625,1254.6253098128955,0.0,copy-from-Dense (hbm_frac=1.0)
mistralai/Mistral-7B-v0.1,a40,16,4096,Dense,1.0,True,-6.400605561827242,-1.020060287274801,18.970693918096323,18.970693918096323,849.1132908988935,0.0,sim 8s
mistralai/Mistral-7B-v0.1,a40,16,4096,NaiveSparse,1.0,True,-6.400605561827242,-1.020060287274801,18.970693918096323,18.970693918096323,849.1132908988935,0.0,copy-from-Dense (hbm_frac=1.0)
mistralai/Mistral-7B-v0.1,h100,16,32768,Dense,0.9313,True,-6.400605561827242,-1.020060287274801,38.30469293526442,38.30469293526442,419.09847026780255,0.0,sim 16s
mistralai/Mistral-7B-v0.1,h100,16,32768,NaiveSparse,0.9313,True,-6.400605561827242,-1.020060287274801,38.30469293526442,38.30469293526442,419.09847026780255,0.0,sim 16s
mistralai/Mistral-7B-v0.1,a40,16,8192,Dense,1.0,True,-6.400605561827242,-1.020060287274801,25.65357120571535,25.65357120571535,626.8103146246519,0.0,sim 6s
mistralai/Mistral-7B-v0.1,a40,16,8192,NaiveSparse,1.0,True,-6.400605561827242,-1.020060287274801,25.65357120571535,25.65357120571535,626.8103146246519,0.0,copy-from-Dense (hbm_frac=1.0)
