model,device,baseline,context_length,batch_size,kv_read_fraction,ttft_p50_ms,ttft_p99_ms,tpot_p50_ms,tpot_p99_ms,throughput_tok_s,hbf_stall_ms,status,wall_s
meta-llama/Meta-Llama-3-8B,a100,Dense,16384,8,1.0,-1.62,-1.02,25.20,25.20,320.76,3.20,OK,14.9
meta-llama/Meta-Llama-3-8B,a100,NaiveSparse,16384,8,1.0,-1.62,-1.02,25.20,25.20,320.76,3.20,OK,14.9
meta-llama/Meta-Llama-3-8B,a100,Dense,16384,4,1.0,-1.62,-1.02,31.58,35.27,228.45,0.00,OK,19.9
meta-llama/Meta-Llama-3-8B,a100,NaiveSparse,16384,4,1.0,-1.62,-1.02,31.58,35.27,228.45,0.00,OK,19.9
meta-llama/Meta-Llama-3-8B,a100,Sparse,16384,64,0.1,-1.62,-1.02,24.40,24.40,331.38,0.00,OK,4.8
meta-llama/Meta-Llama-3-8B,a100,Dense,16384,16,1.0,-1.62,-1.02,25.20,25.20,320.76,3.20,OK,13.8
meta-llama/Meta-Llama-3-8B,a100,NaiveSparse,16384,16,1.0,-1.62,-1.02,25.20,25.20,320.76,3.20,OK,13.8
meta-llama/Meta-Llama-3-8B,a100,Sparse,16384,128,0.1,-1.62,-1.02,24.40,24.40,331.38,0.00,OK,4.9
meta-llama/Meta-Llama-3-8B,a100,Dense,16384,32,1.0,-1.62,-1.02,25.20,25.20,320.76,3.20,OK,14.0
meta-llama/Meta-Llama-3-8B,a100,NaiveSparse,16384,32,1.0,-1.62,-1.02,25.20,25.20,320.76,3.20,OK,14.0
meta-llama/Meta-Llama-3-70B,h100,Dense,131072,4,1.0,-1.62,-1.02,415.87,457.81,17.48,881.35,OK,107.7
meta-llama/Meta-Llama-3-70B,h100,NaiveSparse,131072,4,1.0,-1.62,-1.02,415.87,457.81,17.48,881.35,OK,107.7
meta-llama/Meta-Llama-3-8B,a100,Dense,16384,64,1.0,-1.62,-1.02,25.20,25.20,320.76,3.20,OK,13.9
meta-llama/Meta-Llama-3-8B,a100,NaiveSparse,16384,64,1.0,-1.62,-1.02,25.20,25.20,320.76,3.20,OK,13.9
meta-llama/Meta-Llama-3-8B,a100,Dense,16384,128,1.0,-1.62,-1.02,25.20,25.20,320.76,3.20,OK,14.0
meta-llama/Meta-Llama-3-8B,a100,NaiveSparse,16384,128,1.0,-1.62,-1.02,25.20,25.20,320.76,3.20,OK,14.0
meta-llama/Meta-Llama-3-8B,a100,Sparse,32768,8,0.1,-1.62,-1.02,24.40,24.40,331.38,0.00,OK,12.3
meta-llama/Meta-Llama-3-70B,h100,Dense,131072,8,1.0,-1.62,-1.02,457.80,457.80,17.48,1255.28,OK,107.4
meta-llama/Meta-Llama-3-70B,h100,NaiveSparse,131072,8,1.0,-1.62,-1.02,457.80,457.80,17.48,1255.28,OK,107.4
meta-llama/Meta-Llama-3-8B,a100,Sparse,32768,4,0.1,-1.62,-1.02,31.58,35.27,228.45,0.00,OK,18.6
meta-llama/Meta-Llama-3-8B,a100,Sparse,32768,16,0.1,-1.62,-1.02,24.40,24.40,331.38,0.00,OK,9.7
meta-llama/Meta-Llama-3-8B,a100,Sparse,32768,32,0.1,-1.62,-1.02,24.40,24.40,331.38,0.00,OK,6.7
meta-llama/Meta-Llama-3-8B,a100,Sparse,32768,64,0.1,-1.62,-1.02,24.40,24.40,331.38,0.00,OK,6.5
meta-llama/Meta-Llama-3-8B,a100,Dense,32768,4,1.0,-1.62,-1.02,42.43,46.63,172.51,45.42,OK,32.0
meta-llama/Meta-Llama-3-8B,a100,NaiveSparse,32768,4,1.0,-1.62,-1.02,42.43,46.63,172.51,45.42,OK,32.0
meta-llama/Meta-Llama-3-8B,a100,Dense,32768,8,1.0,-1.62,-1.02,46.62,46.62,172.55,88.89,OK,29.2
meta-llama/Meta-Llama-3-8B,a100,NaiveSparse,32768,8,1.0,-1.62,-1.02,46.62,46.62,172.55,88.89,OK,29.2
meta-llama/Meta-Llama-3-8B,a100,Dense,32768,16,1.0,-1.62,-1.02,46.62,46.62,172.55,88.89,OK,26.3
meta-llama/Meta-Llama-3-8B,a100,NaiveSparse,32768,16,1.0,-1.62,-1.02,46.62,46.62,172.55,88.89,OK,26.3
meta-llama/Meta-Llama-3-8B,a100,Dense,32768,32,1.0,-1.62,-1.02,46.62,46.62,172.55,88.89,OK,24.9
meta-llama/Meta-Llama-3-8B,a100,NaiveSparse,32768,32,1.0,-1.62,-1.02,46.62,46.62,172.55,88.89,OK,24.9
meta-llama/Meta-Llama-3-8B,a100,Dense,32768,64,1.0,-1.62,-1.02,46.62,46.62,172.55,88.89,OK,24.8
meta-llama/Meta-Llama-3-8B,a100,NaiveSparse,32768,64,1.0,-1.62,-1.02,46.62,46.62,172.55,88.89,OK,24.8
meta-llama/Meta-Llama-3-8B,a100,Sparse,65536,4,0.1,-1.62,-1.02,31.58,35.27,228.45,0.00,OK,22.4
meta-llama/Meta-Llama-3-8B,a100,Sparse,65536,8,0.1,-1.62,-1.02,24.40,24.40,331.38,0.00,OK,10.9
meta-llama/Meta-Llama-3-8B,a100,Sparse,65536,16,0.1,-1.62,-1.02,24.40,24.40,331.38,0.00,OK,9.0
meta-llama/Meta-Llama-3-8B,a100,Sparse,65536,32,0.1,-1.62,-1.02,24.40,24.40,331.38,0.00,OK,9.1
meta-llama/Meta-Llama-3-8B,a100,Dense,65536,4,1.0,-1.62,-1.02,81.57,89.96,89.18,218.74,OK,50.3
meta-llama/Meta-Llama-3-8B,a100,NaiveSparse,65536,4,1.0,-1.62,-1.02,81.57,89.96,89.18,218.74,OK,50.3
meta-llama/Meta-Llama-3-8B,a100,Sparse,131072,4,0.1,-1.62,-1.02,31.58,35.27,228.45,0.00,OK,32.4
meta-llama/Meta-Llama-3-8B,a100,Sparse,131072,8,0.1,-1.62,-1.02,24.40,24.40,331.38,0.00,OK,26.7
meta-llama/Meta-Llama-3-8B,a100,Dense,65536,8,1.0,-1.62,-1.02,89.95,89.95,89.19,262.21,OK,44.6
meta-llama/Meta-Llama-3-8B,a100,NaiveSparse,65536,8,1.0,-1.62,-1.02,89.95,89.95,89.19,262.21,OK,44.6
meta-llama/Meta-Llama-3-8B,a100,Dense,65536,16,1.0,-1.62,-1.02,89.95,89.95,89.19,262.21,OK,44.6
meta-llama/Meta-Llama-3-8B,a100,NaiveSparse,65536,16,1.0,-1.62,-1.02,89.95,89.95,89.19,262.21,OK,44.6
meta-llama/Meta-Llama-3-8B,a100,Dense,65536,32,1.0,-1.62,-1.02,89.95,89.95,89.19,262.21,OK,44.7
meta-llama/Meta-Llama-3-8B,a100,NaiveSparse,65536,32,1.0,-1.62,-1.02,89.95,89.95,89.19,262.21,OK,44.7
meta-llama/Meta-Llama-3-8B,a100,Sparse,131072,16,0.1,-1.62,-1.02,24.40,24.40,331.38,0.00,OK,13.6
meta-llama/Meta-Llama-3-70B,h100,Dense,262144,4,1.0,-1.62,-1.02,811.15,895.03,8.94,2630.23,OK,172.6
meta-llama/Meta-Llama-3-70B,h100,NaiveSparse,262144,4,1.0,-1.62,-1.02,811.15,895.03,8.94,2630.23,OK,172.6
meta-llama/Meta-Llama-3-8B,a100,Sparse,262144,8,0.1,-1.62,-1.02,37.93,37.93,212.35,54.13,OK,49.2
meta-llama/Meta-Llama-3-8B,a100,Sparse,262144,4,0.1,-1.62,-1.02,34.58,38.27,210.43,11.99,OK,57.5
meta-llama/Meta-Llama-3-8B,a100,Dense,131072,4,1.0,-1.62,-1.02,162.43,179.21,44.70,575.73,OK,105.4
meta-llama/Meta-Llama-3-8B,a100,NaiveSparse,131072,4,1.0,-1.62,-1.02,162.43,179.21,44.70,575.73,OK,105.4
meta-llama/Meta-Llama-3-8B,a100,Dense,131072,8,1.0,-1.62,-1.02,179.20,179.20,44.71,619.20,OK,114.0
meta-llama/Meta-Llama-3-8B,a100,NaiveSparse,131072,8,1.0,-1.62,-1.02,179.20,179.20,44.71,619.20,OK,114.0
meta-llama/Meta-Llama-3-8B,a100,Dense,131072,16,1.0,-1.62,-1.02,179.20,179.20,44.71,619.20,OK,115.1
meta-llama/Meta-Llama-3-8B,a100,NaiveSparse,131072,16,1.0,-1.62,-1.02,179.20,179.20,44.71,619.20,OK,115.1
meta-llama/Meta-Llama-3-8B,a100,Sparse,524288,4,0.1,-1.62,-1.02,65.90,72.62,110.56,149.36,OK,381.0
meta-llama/Meta-Llama-3-8B,a40,Sparse,4096,4,0.1,-1.62,-1.02,24.12,27.02,298.91,0.00,OK,586.2
meta-llama/Meta-Llama-3-8B,a40,Sparse,4096,8,0.1,-1.62,-1.02,16.39,16.39,495.95,0.00,OK,539.3
meta-llama/Meta-Llama-3-8B,a40,Dense,4096,4,1.0,-1.62,-1.02,24.13,27.03,298.83,0.00,OK,580.3
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,4096,4,1.0,-1.62,-1.02,24.13,27.03,298.83,0.00,OK,580.3
meta-llama/Meta-Llama-3-8B,a40,Sparse,4096,16,0.1,-1.62,-1.02,16.39,16.39,495.94,0.00,OK,240.3
meta-llama/Meta-Llama-3-8B,a40,Sparse,4096,32,0.1,-1.62,-1.02,16.39,16.39,495.94,0.00,OK,5.5
meta-llama/Meta-Llama-3-8B,a40,Dense,4096,16,1.0,-1.62,-1.02,16.38,16.38,496.05,0.00,OK,9.1
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,4096,16,1.0,-1.62,-1.02,16.38,16.38,496.05,0.00,OK,9.1
meta-llama/Meta-Llama-3-8B,a40,Dense,4096,8,1.0,-1.62,-1.02,16.38,16.38,496.03,0.00,OK,540.2
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,4096,8,1.0,-1.62,-1.02,16.38,16.38,496.03,0.00,OK,540.2
meta-llama/Meta-Llama-3-8B,a40,Sparse,4096,64,0.1,-1.62,-1.02,16.39,16.39,495.94,0.00,OK,4.2
meta-llama/Meta-Llama-3-8B,a40,Sparse,4096,128,0.1,-1.62,-1.02,16.39,16.39,495.94,0.00,OK,3.9
meta-llama/Meta-Llama-3-8B,a40,Dense,4096,32,1.0,-1.62,-1.02,16.39,16.39,495.94,0.00,OK,7.0
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,4096,32,1.0,-1.62,-1.02,16.39,16.39,495.94,0.00,OK,7.0
meta-llama/Meta-Llama-3-8B,a40,Dense,4096,64,1.0,-1.62,-1.02,16.39,16.39,495.94,0.00,OK,6.4
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,4096,64,1.0,-1.62,-1.02,16.39,16.39,495.94,0.00,OK,6.4
meta-llama/Meta-Llama-3-8B,a40,Dense,4096,128,1.0,-1.62,-1.02,16.39,16.39,495.94,0.00,OK,6.4
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,4096,128,1.0,-1.62,-1.02,16.39,16.39,495.94,0.00,OK,6.4
meta-llama/Meta-Llama-3-8B,a40,Sparse,8192,4,0.1,-1.62,-1.02,26.62,29.80,270.74,0.00,OK,7.1
meta-llama/Meta-Llama-3-8B,a40,Sparse,8192,8,0.1,-1.62,-1.02,19.12,19.12,424.12,0.00,OK,5.9
meta-llama/Meta-Llama-3-8B,a40,Sparse,8192,16,0.1,-1.62,-1.02,19.12,19.12,424.12,0.00,OK,4.7
meta-llama/Meta-Llama-3-8B,a40,Sparse,8192,32,0.1,-1.62,-1.02,19.12,19.12,424.12,0.00,OK,4.3
meta-llama/Meta-Llama-3-8B,a40,Dense,8192,8,1.0,-1.62,-1.02,19.12,19.12,424.12,0.00,OK,9.0
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,8192,8,1.0,-1.62,-1.02,19.12,19.12,424.12,0.00,OK,9.0
meta-llama/Meta-Llama-3-8B,a40,Dense,8192,4,1.0,-1.62,-1.02,26.62,29.80,270.74,0.00,OK,11.6
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,8192,4,1.0,-1.62,-1.02,26.62,29.80,270.74,0.00,OK,11.6
meta-llama/Meta-Llama-3-8B,a40,Dense,8192,16,1.0,-1.62,-1.02,19.12,19.12,424.12,0.00,OK,9.0
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,8192,16,1.0,-1.62,-1.02,19.12,19.12,424.12,0.00,OK,9.0
meta-llama/Meta-Llama-3-8B,a40,Sparse,8192,64,0.1,-1.62,-1.02,19.12,19.12,424.12,0.00,OK,4.4
meta-llama/Meta-Llama-3-8B,a100,Dense,262144,4,1.0,-1.62,-1.02,324.57,358.12,22.35,1291.38,OK,669.3
meta-llama/Meta-Llama-3-8B,a100,NaiveSparse,262144,4,1.0,-1.62,-1.02,324.57,358.12,22.35,1291.38,OK,669.3
meta-llama/Meta-Llama-3-8B,a40,Sparse,8192,128,0.1,-1.62,-1.02,19.12,19.12,424.12,0.00,OK,4.5
meta-llama/Meta-Llama-3-8B,a40,Dense,8192,32,1.0,-1.62,-1.02,19.12,19.12,424.12,0.00,OK,9.0
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,8192,32,1.0,-1.62,-1.02,19.12,19.12,424.12,0.00,OK,9.0
meta-llama/Meta-Llama-3-8B,a40,Dense,8192,64,1.0,-1.62,-1.02,19.12,19.12,424.12,0.00,OK,9.2
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,8192,64,1.0,-1.62,-1.02,19.12,19.12,424.12,0.00,OK,9.2
meta-llama/Meta-Llama-3-8B,a100,Dense,262144,8,1.0,-1.62,-1.02,358.11,358.11,22.36,1334.86,OK,670.4
meta-llama/Meta-Llama-3-8B,a100,NaiveSparse,262144,8,1.0,-1.62,-1.02,358.11,358.11,22.36,1334.86,OK,670.4
meta-llama/Meta-Llama-3-8B,a40,Dense,8192,128,1.0,-1.62,-1.02,19.12,19.12,424.12,0.00,OK,9.0
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,8192,128,1.0,-1.62,-1.02,19.12,19.12,424.12,0.00,OK,9.0
meta-llama/Meta-Llama-3-8B,a40,Sparse,16384,16,0.1,-1.62,-1.02,24.18,24.18,334.43,0.00,OK,5.2
meta-llama/Meta-Llama-3-8B,a40,Sparse,16384,4,0.1,-1.62,-1.02,31.22,34.86,231.16,0.00,OK,12.3
meta-llama/Meta-Llama-3-8B,a40,Sparse,16384,8,0.1,-1.62,-1.02,24.18,24.18,334.43,0.00,OK,12.9
meta-llama/Meta-Llama-3-8B,a40,Sparse,16384,32,0.1,-1.62,-1.02,24.18,24.18,334.43,0.00,OK,5.2
meta-llama/Meta-Llama-3-8B,a40,Sparse,16384,64,0.1,-1.62,-1.02,24.18,24.18,334.43,0.00,OK,5.2
meta-llama/Meta-Llama-3-8B,a40,Dense,16384,4,1.0,-1.62,-1.02,31.22,34.86,231.16,0.00,OK,18.3
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,16384,4,1.0,-1.62,-1.02,31.22,34.86,231.16,0.00,OK,18.3
meta-llama/Meta-Llama-3-8B,a40,Sparse,16384,128,0.1,-1.62,-1.02,24.18,24.18,334.43,0.00,OK,5.1
meta-llama/Meta-Llama-3-8B,a40,Dense,16384,8,1.0,-1.62,-1.02,25.11,25.11,321.91,3.72,OK,19.9
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,16384,8,1.0,-1.62,-1.02,25.11,25.11,321.91,3.72,OK,19.9
meta-llama/Meta-Llama-3-8B,a40,Dense,16384,16,1.0,-1.62,-1.02,25.11,25.11,321.91,3.72,OK,14.6
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,16384,16,1.0,-1.62,-1.02,25.11,25.11,321.91,3.72,OK,14.6
meta-llama/Meta-Llama-3-8B,a40,Dense,16384,32,1.0,-1.62,-1.02,25.11,25.11,321.91,3.72,OK,14.5
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,16384,32,1.0,-1.62,-1.02,25.11,25.11,321.91,3.72,OK,14.5
meta-llama/Meta-Llama-3-8B,a40,Dense,16384,64,1.0,-1.62,-1.02,25.11,25.11,321.91,3.72,OK,14.6
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,16384,64,1.0,-1.62,-1.02,25.11,25.11,321.91,3.72,OK,14.6
meta-llama/Meta-Llama-3-8B,a40,Dense,16384,128,1.0,-1.62,-1.02,25.11,25.11,321.91,3.72,OK,14.4
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,16384,128,1.0,-1.62,-1.02,25.11,25.11,321.91,3.72,OK,14.4
meta-llama/Meta-Llama-3-8B,a40,Sparse,32768,4,0.1,-1.62,-1.02,31.22,34.86,231.16,0.00,OK,15.8
meta-llama/Meta-Llama-3-8B,a40,Sparse,32768,8,0.1,-1.62,-1.02,24.18,24.18,334.43,0.00,OK,17.6
meta-llama/Meta-Llama-3-8B,a40,Sparse,32768,32,0.1,-1.62,-1.02,24.18,24.18,334.43,0.00,OK,8.4
meta-llama/Meta-Llama-3-8B,a40,Sparse,32768,16,0.1,-1.62,-1.02,24.18,24.18,334.43,0.00,OK,15.6
meta-llama/Meta-Llama-3-8B,a40,Sparse,32768,64,0.1,-1.62,-1.02,24.18,24.18,334.43,0.00,OK,6.8
meta-llama/Meta-Llama-3-8B,a40,Dense,32768,8,1.0,-1.62,-1.02,46.58,46.58,172.71,89.60,OK,33.1
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,32768,8,1.0,-1.62,-1.02,46.58,46.58,172.71,89.60,OK,33.1
meta-llama/Meta-Llama-3-8B,a40,Dense,32768,16,1.0,-1.62,-1.02,46.58,46.58,172.71,89.60,OK,30.8
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,32768,16,1.0,-1.62,-1.02,46.58,46.58,172.71,89.60,OK,30.8
meta-llama/Meta-Llama-3-8B,a40,Dense,32768,4,1.0,-1.62,-1.02,42.39,46.59,172.67,46.89,OK,40.1
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,32768,4,1.0,-1.62,-1.02,42.39,46.59,172.67,46.89,OK,40.1
meta-llama/Meta-Llama-3-8B,a40,Dense,32768,32,1.0,-1.62,-1.02,46.58,46.58,172.71,89.60,OK,26.4
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,32768,32,1.0,-1.62,-1.02,46.58,46.58,172.71,89.60,OK,26.4
meta-llama/Meta-Llama-3-8B,a40,Sparse,65536,4,0.1,-1.62,-1.02,31.22,34.86,231.16,0.00,OK,21.5
meta-llama/Meta-Llama-3-8B,a40,Sparse,65536,8,0.1,-1.62,-1.02,24.18,24.18,334.43,0.00,OK,9.4
meta-llama/Meta-Llama-3-8B,a40,Dense,32768,64,1.0,-1.62,-1.02,46.58,46.58,172.71,89.60,OK,25.3
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,32768,64,1.0,-1.62,-1.02,46.58,46.58,172.71,89.60,OK,25.3
meta-llama/Meta-Llama-3-8B,a40,Sparse,65536,16,0.1,-1.62,-1.02,24.18,24.18,334.43,0.00,OK,9.4
meta-llama/Meta-Llama-3-8B,a40,Sparse,65536,32,0.1,-1.62,-1.02,24.18,24.18,334.43,0.00,OK,9.4
meta-llama/Meta-Llama-3-8B,a40,Dense,65536,4,1.0,-1.62,-1.02,81.53,89.92,89.22,220.21,OK,52.1
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,65536,4,1.0,-1.62,-1.02,81.53,89.92,89.22,220.21,OK,52.1
meta-llama/Meta-Llama-3-8B,a40,Sparse,131072,8,0.1,-1.62,-1.02,24.18,24.18,334.43,0.00,OK,30.1
meta-llama/Meta-Llama-3-8B,a40,Sparse,131072,4,0.1,-1.62,-1.02,31.22,34.86,231.16,0.00,OK,37.0
meta-llama/Meta-Llama-3-8B,a40,Dense,65536,8,1.0,-1.62,-1.02,89.91,89.91,89.23,262.92,OK,45.6
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,65536,8,1.0,-1.62,-1.02,89.91,89.91,89.23,262.92,OK,45.6
meta-llama/Meta-Llama-3-8B,a40,Dense,65536,16,1.0,-1.62,-1.02,89.91,89.91,89.23,262.92,OK,46.0
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,65536,16,1.0,-1.62,-1.02,89.91,89.91,89.23,262.92,OK,46.0
meta-llama/Meta-Llama-3-8B,a40,Dense,65536,32,1.0,-1.62,-1.02,89.91,89.91,89.23,262.92,OK,45.8
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,65536,32,1.0,-1.62,-1.02,89.91,89.91,89.23,262.92,OK,45.8
meta-llama/Meta-Llama-3-8B,a40,Sparse,131072,16,0.1,-1.62,-1.02,24.18,24.18,334.43,0.00,OK,14.1
meta-llama/Meta-Llama-3-8B,a40,Sparse,262144,4,0.1,-1.62,-1.02,34.54,38.18,210.92,13.28,OK,57.7
meta-llama/Meta-Llama-3-8B,a40,Dense,131072,4,1.0,-1.62,-1.02,162.43,179.21,44.70,577.37,OK,98.3
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,131072,4,1.0,-1.62,-1.02,162.43,179.21,44.70,577.37,OK,98.3
meta-llama/Meta-Llama-3-8B,a40,Sparse,262144,8,0.1,-1.62,-1.02,37.89,37.89,212.59,54.84,OK,57.2
meta-llama/Meta-Llama-3-8B,a40,Dense,131072,8,1.0,-1.62,-1.02,179.20,179.20,44.71,620.08,OK,93.6
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,131072,8,1.0,-1.62,-1.02,179.20,179.20,44.71,620.08,OK,93.6
meta-llama/Meta-Llama-3-8B,a40,Dense,131072,16,1.0,-1.62,-1.02,179.20,179.20,44.71,620.08,OK,102.1
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,131072,16,1.0,-1.62,-1.02,179.20,179.20,44.71,620.08,OK,102.1
meta-llama/Meta-Llama-3-8B,a100,Dense,524288,4,1.0,-1.62,-1.02,648.85,715.95,11.18,2722.70,OK,910.7
meta-llama/Meta-Llama-3-8B,a100,NaiveSparse,524288,4,1.0,-1.62,-1.02,648.85,715.95,11.18,2722.70,OK,910.7
meta-llama/Meta-Llama-3-8B,a40,Sparse,524288,4,0.1,-1.62,-1.02,65.86,72.57,110.62,150.84,OK,523.4
meta-llama/Meta-Llama-3-8B,h100,Sparse,4096,8,0.1,-1.62,-1.02,16.37,16.37,496.29,0.00,OK,498.2
meta-llama/Meta-Llama-3-8B,h100,Sparse,4096,4,0.1,-1.62,-1.02,24.11,27.01,298.99,0.00,OK,537.0
meta-llama/Meta-Llama-3-8B,h100,Dense,4096,4,1.0,-1.62,-1.02,24.12,27.02,298.91,0.00,OK,522.9
meta-llama/Meta-Llama-3-8B,h100,NaiveSparse,4096,4,1.0,-1.62,-1.02,24.12,27.02,298.91,0.00,OK,522.9
meta-llama/Meta-Llama-3-8B,h100,Sparse,4096,32,0.1,-1.62,-1.02,16.38,16.38,496.19,0.00,OK,12.4
meta-llama/Meta-Llama-3-8B,h100,Dense,4096,8,1.0,-1.62,-1.02,16.38,16.38,496.19,0.00,OK,422.0
meta-llama/Meta-Llama-3-8B,h100,NaiveSparse,4096,8,1.0,-1.62,-1.02,16.38,16.38,496.19,0.00,OK,422.0
meta-llama/Meta-Llama-3-8B,h100,Dense,4096,16,1.0,-1.62,-1.02,16.38,16.38,496.19,0.00,OK,14.3
meta-llama/Meta-Llama-3-8B,h100,NaiveSparse,4096,16,1.0,-1.62,-1.02,16.38,16.38,496.19,0.00,OK,14.3
meta-llama/Meta-Llama-3-8B,h100,Sparse,4096,128,0.1,-1.62,-1.02,16.38,16.38,496.19,0.00,OK,10.3
meta-llama/Meta-Llama-3-8B,h100,Sparse,4096,64,0.1,-1.62,-1.02,16.38,16.38,496.19,0.00,OK,11.1
meta-llama/Meta-Llama-3-8B,h100,Dense,4096,32,1.0,-1.62,-1.02,16.38,16.38,496.19,0.00,OK,16.2
meta-llama/Meta-Llama-3-8B,h100,NaiveSparse,4096,32,1.0,-1.62,-1.02,16.38,16.38,496.19,0.00,OK,16.2
meta-llama/Meta-Llama-3-8B,h100,Dense,4096,64,1.0,-1.62,-1.02,16.38,16.38,496.19,0.00,OK,16.1
meta-llama/Meta-Llama-3-8B,h100,NaiveSparse,4096,64,1.0,-1.62,-1.02,16.38,16.38,496.19,0.00,OK,16.1
meta-llama/Meta-Llama-3-8B,h100,Dense,4096,128,1.0,-1.62,-1.02,16.38,16.38,496.19,0.00,OK,16.0
meta-llama/Meta-Llama-3-8B,h100,NaiveSparse,4096,128,1.0,-1.62,-1.02,16.38,16.38,496.19,0.00,OK,16.0
meta-llama/Meta-Llama-3-8B,h100,Sparse,8192,4,0.1,-1.62,-1.02,26.61,29.80,270.80,0.00,OK,16.9
meta-llama/Meta-Llama-3-8B,h100,Sparse,8192,8,0.1,-1.62,-1.02,19.10,19.10,424.63,0.00,OK,12.9
meta-llama/Meta-Llama-3-8B,a40,Dense,262144,4,1.0,-1.62,-1.02,324.57,358.12,22.35,1293.03,OK,642.3
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,262144,4,1.0,-1.62,-1.02,324.57,358.12,22.35,1293.03,OK,642.3
meta-llama/Meta-Llama-3-8B,h100,Dense,8192,4,1.0,-1.62,-1.02,26.61,29.80,270.80,0.00,OK,19.9
meta-llama/Meta-Llama-3-8B,h100,NaiveSparse,8192,4,1.0,-1.62,-1.02,26.61,29.80,270.80,0.00,OK,19.9
meta-llama/Meta-Llama-3-8B,h100,Sparse,8192,16,0.1,-1.62,-1.02,19.10,19.10,424.63,0.00,OK,6.2
meta-llama/Meta-Llama-3-8B,h100,Sparse,8192,32,0.1,-1.62,-1.02,19.10,19.10,424.63,0.00,OK,4.8
meta-llama/Meta-Llama-3-8B,a40,Dense,262144,8,1.0,-1.62,-1.02,358.11,358.11,22.36,1335.74,OK,638.4
meta-llama/Meta-Llama-3-8B,a40,NaiveSparse,262144,8,1.0,-1.62,-1.02,358.11,358.11,22.36,1335.74,OK,638.4
meta-llama/Meta-Llama-3-8B,h100,Dense,8192,8,1.0,-1.62,-1.02,19.10,19.10,424.63,0.00,OK,11.3
meta-llama/Meta-Llama-3-8B,h100,NaiveSparse,8192,8,1.0,-1.62,-1.02,19.10,19.10,424.63,0.00,OK,11.3
meta-llama/Meta-Llama-3-8B,h100,Sparse,8192,64,0.1,-1.62,-1.02,19.10,19.10,424.63,0.00,OK,4.8
meta-llama/Meta-Llama-3-8B,h100,Dense,8192,16,1.0,-1.62,-1.02,19.10,19.10,424.63,0.00,OK,9.9
meta-llama/Meta-Llama-3-8B,h100,NaiveSparse,8192,16,1.0,-1.62,-1.02,19.10,19.10,424.63,0.00,OK,9.9
meta-llama/Meta-Llama-3-8B,h100,Sparse,8192,128,0.1,-1.62,-1.02,19.10,19.10,424.63,0.00,OK,4.8
meta-llama/Meta-Llama-3-8B,h100,Dense,8192,32,1.0,-1.62,-1.02,19.10,19.10,424.63,0.00,OK,9.6
meta-llama/Meta-Llama-3-8B,h100,NaiveSparse,8192,32,1.0,-1.62,-1.02,19.10,19.10,424.63,0.00,OK,9.6
meta-llama/Meta-Llama-3-8B,h100,Dense,8192,64,1.0,-1.62,-1.02,19.10,19.10,424.63,0.00,OK,9.6
meta-llama/Meta-Llama-3-8B,h100,NaiveSparse,8192,64,1.0,-1.62,-1.02,19.10,19.10,424.63,0.00,OK,9.6
meta-llama/Meta-Llama-3-8B,h100,Dense,8192,128,1.0,-1.62,-1.02,19.10,19.10,424.63,0.00,OK,9.7
meta-llama/Meta-Llama-3-8B,h100,NaiveSparse,8192,128,1.0,-1.62,-1.02,19.10,19.10,424.63,0.00,OK,9.7
meta-llama/Meta-Llama-3-8B,h100,Sparse,16384,4,0.1,-1.62,-1.02,31.23,34.88,231.06,0.00,OK,13.8
meta-llama/Meta-Llama-3-8B,h100,Sparse,4096,16,0.1,-1.62,-1.02,16.38,16.38,496.19,0.00,OK,86.4
