model,device,batch,context_length,baseline,tp,footprint_gb,sparsity_fraction,tpot_p50_ms,tpot_p99_ms,status,wall_s
meta-llama/Meta-Llama-3.1-405B,blackwell,2,2097152,Naive,1,2974.7,0.1,11936.539066493657,11936.539066493657,OK,18.6
meta-llama/Meta-Llama-3.1-405B,blackwell,2,2097152,Dense,8,2974.7,1.0,81.40324101268475,81.40324101268475,OK,20.7
meta-llama/Meta-Llama-3.1-405B,blackwell,4,393216,Dense,2,1621.7,1.0,,,FAIL(1),3.4
meta-llama/Meta-Llama-3.1-405B,blackwell,4,262144,Naive,8,1351.2,0.1,,,FAIL(1),4.4
meta-llama/Meta-Llama-3.1-405B,blackwell,4,393216,Dense,8,1621.7,1.0,,,FAIL(1),3.2
meta-llama/Meta-Llama-3.1-405B,blackwell,2,2097152,Dense,4,2974.7,1.0,129.91664768515557,129.91664768515557,OK,24.3
meta-llama/Meta-Llama-3.1-405B,blackwell,4,393216,Sparse,2,1621.7,0.1,,,FAIL(1),3.4
meta-llama/Meta-Llama-3.1-405B,blackwell,4,393216,Sparse,1,1621.7,0.1,,,FAIL(1),3.4
meta-llama/Meta-Llama-3.1-405B,blackwell,4,393216,Sparse,8,1621.7,0.1,,,FAIL(1),3.2
meta-llama/Meta-Llama-3.1-405B,blackwell,4,393216,Naive,1,1621.7,0.1,,,FAIL(1),3.4
meta-llama/Meta-Llama-3.1-405B,blackwell,4,393216,Naive,2,1621.7,0.1,,,FAIL(1),3.5
meta-llama/Meta-Llama-3.1-405B,blackwell,4,393216,Naive,8,1621.7,0.1,,,FAIL(1),3.2
meta-llama/Meta-Llama-3.1-405B,blackwell,2,2097152,Naive,2,2974.7,0.1,5989.228792657607,5989.228792657607,OK,20.6
meta-llama/Meta-Llama-3.1-405B,blackwell,2,2097152,Sparse,4,2974.7,0.1,69.03698662915555,69.03698662915555,OK,20.9
meta-llama/Meta-Llama-3.1-405B,blackwell,2,2097152,Sparse,8,2974.7,0.1,60.721925991884724,60.721925991884724,OK,20.8
meta-llama/Meta-Llama-3.1-405B,blackwell,2,2097152,Naive,4,2974.7,0.1,3010.856829701156,3010.856829701156,OK,20.3
meta-llama/Meta-Llama-3.1-405B,blackwell,2,2097152,Sparse,2,2974.7,0.1,105.58910651360688,105.58910651360688,OK,21.5
meta-llama/Meta-Llama-3.1-405B,blackwell,2,2097152,Naive,8,2974.7,0.1,63.16424026602489,63.16424026602489,OK,20.7
meta-llama/Meta-Llama-3.1-405B,blackwell,4,393216,Dense,4,1621.7,1.0,87.64374243715555,87.64374243715555,OK,6.1
meta-llama/Meta-Llama-3.1-405B,blackwell,4,786432,Dense,8,2433.5,1.0,,,FAIL(1),1.3
meta-llama/Meta-Llama-3.1-405B,blackwell,4,786432,Dense,4,2433.5,1.0,,,FAIL(1),1.7
meta-llama/Meta-Llama-3.1-405B,blackwell,4,786432,Sparse,4,2433.5,0.1,,,FAIL(1),1.6
meta-llama/Meta-Llama-3.1-405B,blackwell,4,786432,Dense,1,2433.5,1.0,,,FAIL(1),2.0
meta-llama/Meta-Llama-3.1-405B,blackwell,4,786432,Sparse,8,2433.5,0.1,,,FAIL(1),1.3
meta-llama/Meta-Llama-3.1-405B,blackwell,4,786432,Dense,2,2433.5,1.0,,,FAIL(1),2.1
meta-llama/Meta-Llama-3.1-405B,blackwell,4,786432,Sparse,1,2433.5,0.1,,,FAIL(1),2.0
meta-llama/Meta-Llama-3.1-405B,blackwell,4,786432,Sparse,2,2433.5,0.1,,,FAIL(1),2.1
meta-llama/Meta-Llama-3.1-405B,blackwell,4,393216,Sparse,4,1621.7,0.1,64.81442019715556,64.81442019715556,OK,6.5
meta-llama/Meta-Llama-3.1-405B,blackwell,4,393216,Naive,4,1621.7,0.1,1168.0448417011555,1168.0448417011555,OK,6.0
meta-llama/Meta-Llama-3.1-405B,blackwell,4,786432,Naive,1,2433.5,0.1,,,FAIL(1),2.0
meta-llama/Meta-Llama-3.1-405B,blackwell,4,786432,Naive,8,2433.5,0.1,,,FAIL(1),1.3
meta-llama/Meta-Llama-3.1-405B,blackwell,4,786432,Naive,4,2433.5,0.1,,,FAIL(1),1.7
meta-llama/Meta-Llama-3.1-405B,blackwell,4,786432,Naive,2,2433.5,0.1,,,FAIL(1),2.1
meta-llama/Meta-Llama-3.1-405B,blackwell,4,524288,Dense,1,1892.3,1.0,277.49370889365554,277.49370889365554,OK,6.8
meta-llama/Meta-Llama-3.1-405B,blackwell,4,524288,Dense,2,1892.3,1.0,159.70875985760688,159.70875985760688,OK,7.2
meta-llama/Meta-Llama-3.1-405B,blackwell,4,524288,Sparse,1,1892.3,0.1,155.73206434965553,155.73206434965553,OK,6.6
meta-llama/Meta-Llama-3.1-405B,blackwell,4,524288,Dense,4,1892.3,1.0,96.09945930115558,96.09945930115558,OK,7.1
meta-llama/Meta-Llama-3.1-405B,blackwell,4,524288,Sparse,2,1892.3,0.1,98.82793758560686,98.82793758560686,OK,6.8
meta-llama/Meta-Llama-3.1-405B,blackwell,4,524288,Dense,8,1892.3,1.0,64.49729282068473,64.49729282068473,OK,7.2
meta-llama/Meta-Llama-3.1-405B,blackwell,4,524288,Naive,1,1892.3,0.1,6039.488998493655,6039.488998493655,OK,6.9
meta-llama/Meta-Llama-3.1-405B,blackwell,4,524288,Sparse,8,1892.3,0.1,59.03623912468473,59.03623912468473,OK,7.1
meta-llama/Meta-Llama-3.1-405B,blackwell,4,524288,Sparse,4,1892.3,0.1,65.65904816515555,65.65904816515555,OK,7.2
meta-llama/Meta-Llama-3.1-405B,blackwell,4,524288,Naive,4,1892.3,0.1,1536.5982817011557,1536.5982817011557,OK,6.9
meta-llama/Meta-Llama-3.1-405B,blackwell,4,524288,Naive,2,1892.3,0.1,3040.706404657606,3040.706404657606,OK,7.3
meta-llama/Meta-Llama-3.1-405B,blackwell,4,524288,Naive,8,1892.3,0.1,59.51062265574392,59.51062265574392,OK,6.9
meta-llama/Meta-Llama-3.1-405B,blackwell,8,131072,Dense,1,1351.2,1.0,209.86165455765556,209.86165455765556,OK,3.7
meta-llama/Meta-Llama-3.1-405B,blackwell,8,131072,Dense,2,1351.2,1.0,125.89802468960687,125.89802468960687,OK,3.8
meta-llama/Meta-Llama-3.1-405B,blackwell,8,131072,Dense,4,1351.2,1.0,79.19938371715556,79.19938371715556,OK,3.9
meta-llama/Meta-Llama-3.1-405B,blackwell,4,1048576,Dense,1,2974.7,1.0,412.7851787176556,412.7851787176556,OK,10.9
meta-llama/Meta-Llama-3.1-405B,blackwell,4,1048576,Sparse,1,2974.7,0.1,169.26498620565553,169.26498620565553,OK,10.9
meta-llama/Meta-Llama-3.1-405B,blackwell,4,1048576,Naive,1,2974.7,0.1,11936.608870493657,11936.608870493657,OK,10.4
meta-llama/Meta-Llama-3.1-405B,blackwell,8,131072,Dense,8,1351.2,1.0,56.05254702868473,56.05254702868473,OK,3.8
meta-llama/Meta-Llama-3.1-405B,blackwell,4,1048576,Dense,2,2974.7,1.0,227.3544947696069,227.3544947696069,OK,11.7
meta-llama/Meta-Llama-3.1-405B,blackwell,4,1048576,Dense,8,2974.7,1.0,81.40872654868474,81.40872654868474,OK,11.6
meta-llama/Meta-Llama-3.1-405B,blackwell,4,1048576,Dense,4,2974.7,1.0,129.92232675715556,129.92232675715556,OK,11.8
meta-llama/Meta-Llama-3.1-405B,blackwell,4,1048576,Sparse,4,2974.7,0.1,69.04227862915555,69.04227862915555,OK,11.5
meta-llama/Meta-Llama-3.1-405B,blackwell,8,131072,Sparse,1,1351.2,0.1,148.98562460565554,148.98562460565554,OK,3.7
meta-llama/Meta-Llama-3.1-405B,blackwell,4,1048576,Sparse,8,2974.7,0.1,60.72729540628474,60.72729540628474,OK,11.3
meta-llama/Meta-Llama-3.1-405B,blackwell,4,1048576,Sparse,2,2974.7,0.1,105.59439851360689,105.59439851360689,OK,11.8
meta-llama/Meta-Llama-3.1-405B,blackwell,8,131072,Sparse,2,1351.2,0.1,95.46000971360688,95.46000971360688,OK,3.8
meta-llama/Meta-Llama-3.1-405B,blackwell,4,1048576,Naive,4,2974.7,0.1,3010.878249701156,3010.878249701156,OK,11.8
meta-llama/Meta-Llama-3.1-405B,blackwell,4,1048576,Naive,8,2974.7,0.1,63.16961976752121,63.16961976752121,OK,11.8
meta-llama/Meta-Llama-3.1-405B,blackwell,4,1048576,Naive,2,2974.7,0.1,5989.266340657608,5989.266340657608,OK,13.1
meta-llama/Meta-Llama-3.1-405B,blackwell,8,131072,Sparse,8,1351.2,0.1,56.05254702868473,56.05254702868473,OK,3.6
meta-llama/Meta-Llama-3.1-405B,blackwell,8,131072,Sparse,4,1351.2,0.1,63.98037622915556,63.98037622915556,OK,3.9
meta-llama/Meta-Llama-3.1-405B,blackwell,8,131072,Naive,2,1351.2,0.1,1566.5772766576067,1566.5772766576067,OK,3.6
meta-llama/Meta-Llama-3.1-405B,blackwell,8,131072,HBM-only,8,1351.2,1.0,56.05254702868473,56.05254702868473,OK,3.9
meta-llama/Meta-Llama-3.1-405B,blackwell,8,131072,Naive,1,1351.2,0.1,3091.2201584936556,3091.2201584936556,OK,3.8
meta-llama/Meta-Llama-3.1-405B,blackwell,8,131072,Naive,4,1351.2,0.1,799.5390097011555,799.5390097011555,OK,3.6
meta-llama/Meta-Llama-3.1-405B,blackwell,8,131072,Naive,8,1351.2,0.1,56.05254702868473,56.05254702868473,OK,3.8
meta-llama/Meta-Llama-3.1-405B,blackwell,8,196608,Dense,1,1621.7,1.0,243.68452201365557,243.68452201365557,OK,4.3
meta-llama/Meta-Llama-3.1-405B,blackwell,8,196608,Sparse,1,1621.7,0.1,152.36413647765556,152.36413647765556,OK,4.0
meta-llama/Meta-Llama-3.1-405B,blackwell,8,196608,Dense,4,1621.7,1.0,87.65510058115555,87.65510058115555,OK,4.3
meta-llama/Meta-Llama-3.1-405B,blackwell,8,196608,Dense,2,1621.7,1.0,142.8094584176069,142.8094584176069,OK,4.5
meta-llama/Meta-Llama-3.1-405B,blackwell,8,196608,Dense,8,1621.7,1.0,60.28040546068472,60.28040546068472,OK,4.3
meta-llama/Meta-Llama-3.1-405B,blackwell,8,196608,Sparse,2,1621.7,0.1,97.14926564960687,97.14926564960687,OK,4.2
meta-llama/Meta-Llama-3.1-405B,blackwell,8,196608,Sparse,4,1621.7,0.1,64.82500419715556,64.82500419715556,OK,4.7
meta-llama/Meta-Llama-3.1-405B,blackwell,8,196608,Sparse,8,1621.7,0.1,58.62445338388473,58.62445338388473,OK,4.3
meta-llama/Meta-Llama-3.1-405B,blackwell,8,196608,Naive,1,1621.7,0.1,4565.414846493656,4565.414846493656,OK,4.2
meta-llama/Meta-Llama-3.1-405B,blackwell,8,196608,Naive,2,1621.7,0.1,2303.6746206576063,2303.6746206576063,OK,4.4
meta-llama/Meta-Llama-3.1-405B,blackwell,8,262144,Dense,2,1892.3,1.0,,,FAIL(1),3.8
meta-llama/Meta-Llama-3.1-405B,blackwell,8,262144,Dense,1,1892.3,1.0,,,FAIL(1),3.9
meta-llama/Meta-Llama-3.1-405B,blackwell,8,196608,Naive,4,1621.7,0.1,1168.0876817011558,1168.0876817011558,OK,4.3
meta-llama/Meta-Llama-3.1-405B,blackwell,8,196608,Naive,8,1621.7,0.1,58.768300420956095,58.768300420956095,OK,4.3
meta-llama/Meta-Llama-3.1-405B,blackwell,8,262144,Sparse,2,1892.3,0.1,,,FAIL(1),3.6
meta-llama/Meta-Llama-3.1-405B,blackwell,8,262144,Sparse,1,1892.3,0.1,,,FAIL(1),3.9
meta-llama/Meta-Llama-3.1-405B,blackwell,8,262144,Dense,4,1892.3,1.0,,,FAIL(1),4.6
meta-llama/Meta-Llama-3.1-405B,blackwell,8,262144,Dense,8,1892.3,1.0,,,FAIL(1),4.2
meta-llama/Meta-Llama-3.1-405B,blackwell,8,262144,Sparse,4,1892.3,0.1,,,FAIL(1),4.3
meta-llama/Meta-Llama-3.1-405B,blackwell,8,262144,Sparse,8,1892.3,0.1,,,FAIL(1),4.4
meta-llama/Meta-Llama-3.1-405B,blackwell,8,262144,Naive,1,1892.3,0.1,,,FAIL(1),3.9
meta-llama/Meta-Llama-3.1-405B,blackwell,8,262144,Naive,2,1892.3,0.1,,,FAIL(1),3.9
meta-llama/Meta-Llama-3.1-405B,blackwell,8,393216,Dense,2,2433.5,1.0,,,FAIL(1),3.2
meta-llama/Meta-Llama-3.1-405B,blackwell,8,393216,Dense,1,2433.5,1.0,,,FAIL(1),3.3
meta-llama/Meta-Llama-3.1-405B,blackwell,8,393216,Dense,8,2433.5,1.0,,,FAIL(1),3.2
meta-llama/Meta-Llama-3.1-405B,blackwell,8,262144,Naive,4,1892.3,0.1,,,FAIL(1),4.3
meta-llama/Meta-Llama-3.1-405B,blackwell,4,2097152,Dense,2,5139.3,1.0,362.6459645936069,362.6459645936069,OK,20.9
meta-llama/Meta-Llama-3.1-405B,blackwell,8,393216,Sparse,1,2433.5,0.1,,,FAIL(1),3.5
meta-llama/Meta-Llama-3.1-405B,blackwell,8,393216,Sparse,2,2433.5,0.1,,,FAIL(1),3.4
meta-llama/Meta-Llama-3.1-405B,blackwell,8,262144,Naive,8,1892.3,0.1,,,FAIL(1),4.3
meta-llama/Meta-Llama-3.1-405B,blackwell,8,393216,Sparse,8,2433.5,0.1,,,FAIL(1),3.2
meta-llama/Meta-Llama-3.1-405B,blackwell,4,2097152,Dense,4,5139.3,1.0,197.5680616691556,197.5680616691556,OK,20.8
meta-llama/Meta-Llama-3.1-405B,blackwell,4,2097152,Dense,8,5139.3,1.0,115.23159400468472,115.23159400468472,OK,20.7
meta-llama/Meta-Llama-3.1-405B,blackwell,4,2097152,Sparse,2,5139.3,0.1,119.12417464160688,119.12417464160688,OK,20.7
meta-llama/Meta-Llama-3.1-405B,blackwell,8,393216,Naive,1,2433.5,0.1,,,FAIL(1),3.6
meta-llama/Meta-Llama-3.1-405B,blackwell,4,2097152,Sparse,4,5139.3,0.1,75.80716669315555,75.80716669315555,OK,20.6
meta-llama/Meta-Llama-3.1-405B,blackwell,8,393216,Naive,8,2433.5,0.1,,,FAIL(1),3.1
meta-llama/Meta-Llama-3.1-405B,blackwell,8,393216,Naive,2,2433.5,0.1,,,FAIL(1),3.4
meta-llama/Meta-Llama-3.1-405B,blackwell,4,2097152,Naive,4,5139.3,0.1,5959.413609701156,5959.413609701156,OK,20.5
meta-llama/Meta-Llama-3.1-405B,blackwell,4,2097152,Sparse,8,5139.3,0.1,64.10952409108472,64.10952409108472,OK,21.0
meta-llama/Meta-Llama-3.1-405B,blackwell,4,2097152,Naive,2,5139.3,0.1,11886.337060657606,11886.337060657606,OK,20.7
meta-llama/Meta-Llama-3.1-405B,blackwell,4,2097152,Naive,8,5139.3,0.1,86.10765576957945,86.10765576957945,OK,20.6
meta-llama/Meta-Llama-3.1-405B,blackwell,8,786432,Dense,8,4057.0,1.0,,,FAIL(1),1.3
meta-llama/Meta-Llama-3.1-405B,blackwell,8,786432,Dense,4,4057.0,1.0,,,FAIL(1),1.7
meta-llama/Meta-Llama-3.1-405B,blackwell,8,393216,Dense,4,2433.5,1.0,113.02225117315557,113.02225117315557,OK,6.4
meta-llama/Meta-Llama-3.1-405B,blackwell,8,786432,Sparse,8,4057.0,0.1,,,FAIL(1),1.3
meta-llama/Meta-Llama-3.1-405B,blackwell,8,786432,Sparse,4,4057.0,0.1,,,FAIL(1),1.6
meta-llama/Meta-Llama-3.1-405B,blackwell,8,786432,Naive,8,4057.0,0.1,,,FAIL(1),1.3
meta-llama/Meta-Llama-3.1-405B,blackwell,8,786432,Dense,2,4057.0,1.0,,,FAIL(1),2.1
meta-llama/Meta-Llama-3.1-405B,blackwell,8,786432,Naive,4,4057.0,0.1,,,FAIL(1),1.7
meta-llama/Meta-Llama-3.1-405B,blackwell,8,786432,Sparse,2,4057.0,0.1,,,FAIL(1),2.1
meta-llama/Meta-Llama-3.1-405B,blackwell,8,786432,Naive,2,4057.0,0.1,,,FAIL(1),2.1
meta-llama/Meta-Llama-3.1-405B,blackwell,8,393216,Sparse,4,2433.5,0.1,67.36203382915556,67.36203382915556,OK,6.3
meta-llama/Meta-Llama-3.1-405B,blackwell,8,393216,Naive,4,2433.5,0.1,2273.793729701156,2273.793729701156,OK,6.2
meta-llama/Meta-Llama-3.1-405B,blackwell,8,524288,Dense,1,2974.7,1.0,412.79885929365554,412.79885929365554,OK,6.8
meta-llama/Meta-Llama-3.1-405B,blackwell,8,524288,Dense,2,2974.7,1.0,227.3666270576069,227.3666270576069,OK,7.2
meta-llama/Meta-Llama-3.1-405B,blackwell,8,524288,Dense,4,2974.7,1.0,129.93368490115557,129.93368490115557,OK,7.3
meta-llama/Meta-Llama-3.1-405B,blackwell,8,524288,Sparse,1,2974.7,0.1,169.27557020565555,169.27557020565555,OK,7.1
meta-llama/Meta-Llama-3.1-405B,blackwell,8,524288,Naive,1,2974.7,0.1,11936.748478493655,11936.748478493655,OK,6.8
meta-llama/Meta-Llama-3.1-405B,blackwell,8,524288,Dense,8,2974.7,1.0,81.41969762068474,81.41969762068474,OK,7.4
meta-llama/Meta-Llama-3.1-405B,blackwell,8,524288,Sparse,8,2974.7,0.1,60.738034235084726,60.738034235084726,OK,7.1
meta-llama/Meta-Llama-3.1-405B,blackwell,8,524288,Sparse,2,2974.7,0.1,105.60498251360688,105.60498251360688,OK,7.3
meta-llama/Meta-Llama-3.1-405B,blackwell,8,524288,Sparse,4,2974.7,0.1,69.05286262915556,69.05286262915556,OK,7.3
meta-llama/Meta-Llama-3.1-405B,blackwell,8,524288,Naive,2,2974.7,0.1,5989.341436657607,5989.341436657607,OK,7.4
meta-llama/Meta-Llama-3.1-405B,blackwell,8,524288,Naive,4,2974.7,0.1,3010.9210897011562,3010.9210897011562,OK,7.4
meta-llama/Meta-Llama-3.1-405B,blackwell,8,524288,Naive,8,2974.7,0.1,63.180378770513855,63.180378770513855,OK,7.4
meta-llama/Meta-Llama-3.1-405B,blackwell,16,131072,Dense,1,1892.3,1.0,277.95403667126226,277.95403667126226,OK,4.6
meta-llama/Meta-Llama-3.1-405B,blackwell,16,131072,Dense,4,1892.3,1.0,96.52429128258538,96.52429128258538,OK,4.5
meta-llama/Meta-Llama-3.1-405B,blackwell,16,131072,Sparse,1,1892.3,0.1,156.19568531126225,156.19568531126225,OK,4.4
meta-llama/Meta-Llama-3.1-405B,blackwell,16,131072,Dense,2,1892.3,1.0,160.21069077383063,160.21069077383063,OK,4.7
meta-llama/Meta-Llama-3.1-405B,blackwell,16,131072,Sparse,2,1892.3,0.1,99.33151509383067,99.33151509383067,OK,4.7
meta-llama/Meta-Llama-3.1-405B,blackwell,16,131072,Dense,8,1892.3,1.0,64.98355771354366,64.98355771354366,OK,4.8
meta-llama/Meta-Llama-3.1-405B,blackwell,16,131072,Sparse,8,1892.3,0.1,59.52215565274366,59.52215565274366,OK,4.6
meta-llama/Meta-Llama-3.1-405B,blackwell,16,131072,Sparse,4,1892.3,0.1,66.08470344258538,66.08470344258538,OK,4.9
meta-llama/Meta-Llama-3.1-405B,blackwell,16,131072,Naive,1,1892.3,0.1,6040.564548543262,6040.564548543262,OK,4.7
meta-llama/Meta-Llama-3.1-405B,blackwell,8,1048576,Dense,2,5139.3,1.0,362.6580968816069,362.6580968816069,OK,11.8
meta-llama/Meta-Llama-3.1-405B,blackwell,8,1048576,Sparse,8,5139.3,0.1,64.12023388948474,64.12023388948474,OK,11.5
meta-llama/Meta-Llama-3.1-405B,blackwell,8,1048576,Sparse,2,5139.3,0.1,119.13475864160687,119.13475864160687,OK,11.8
meta-llama/Meta-Llama-3.1-405B,blackwell,8,1048576,Dense,8,5139.3,1.0,115.24256507668473,115.24256507668473,OK,12.0
meta-llama/Meta-Llama-3.1-405B,blackwell,8,1048576,Dense,4,5139.3,1.0,197.5794198131556,197.5794198131556,OK,12.0
meta-llama/Meta-Llama-3.1-405B,blackwell,8,1048576,Naive,8,5139.3,0.1,86.11843664794617,86.11843664794617,OK,11.9
meta-llama/Meta-Llama-3.1-405B,blackwell,8,1048576,Naive,4,5139.3,0.1,5959.456449701155,5959.456449701155,OK,12.1
meta-llama/Meta-Llama-3.1-405B,blackwell,8,1048576,Naive,2,5139.3,0.1,11886.412156657607,11886.412156657607,OK,13.2
meta-llama/Meta-Llama-3.1-405B,blackwell,8,1048576,Sparse,4,5139.3,0.1,75.81775069315555,75.81775069315555,OK,13.4
meta-llama/Meta-Llama-3.1-405B,blackwell,16,131072,Naive,2,1892.3,0.1,3041.515946709831,3041.515946709831,OK,4.8
meta-llama/Meta-Llama-3.1-405B,blackwell,16,131072,Naive,4,1892.3,0.1,1537.1769192505856,1537.1769192505856,OK,4.7
meta-llama/Meta-Llama-3.1-405B,blackwell,16,131072,Naive,8,1892.3,0.1,59.99656944509182,59.99656944509182,OK,4.9
meta-llama/Meta-Llama-3.1-405B,blackwell,16,196608,Dense,1,2433.5,1.0,345.59977158326234,345.59977158326234,OK,5.1
meta-llama/Meta-Llama-3.1-405B,blackwell,16,196608,Dense,2,2433.5,1.0,194.03355822983065,194.03355822983065,OK,5.3
meta-llama/Meta-Llama-3.1-405B,blackwell,16,196608,Dense,4,2433.5,1.0,113.43572501058539,113.43572501058539,OK,5.3
meta-llama/Meta-Llama-3.1-405B,blackwell,16,196608,Dense,8,2433.5,1.0,73.43927457754366,73.43927457754366,OK,5.2
meta-llama/Meta-Llama-3.1-405B,blackwell,16,196608,Sparse,1,2433.5,0.1,162.9527090552623,162.9527090552623,OK,5.1
meta-llama/Meta-Llama-3.1-405B,blackwell,16,196608,Sparse,2,2433.5,0.1,102.71002696583068,102.71002696583068,OK,5.4
meta-llama/Meta-Llama-3.1-405B,blackwell,16,196608,Sparse,4,2433.5,0.1,67.77395937858536,67.77395937858536,OK,5.2
meta-llama/Meta-Llama-3.1-405B,blackwell,16,262144,Dense,1,2974.7,1.0,,,FAIL(1),3.9
meta-llama/Meta-Llama-3.1-405B,blackwell,16,196608,Sparse,8,2433.5,0.1,60.36740800474366,60.36740800474366,OK,5.1
meta-llama/Meta-Llama-3.1-405B,blackwell,16,196608,Naive,1,2433.5,0.1,8988.929348543264,8988.929348543264,OK,5.2
meta-llama/Meta-Llama-3.1-405B,blackwell,16,196608,Naive,4,2433.5,0.1,2274.268119250586,2274.268119250586,OK,5.1
meta-llama/Meta-Llama-3.1-405B,blackwell,16,196608,Naive,2,2433.5,0.1,4515.69834670983,4515.69834670983,OK,5.3
meta-llama/Meta-Llama-3.1-405B,blackwell,16,262144,Dense,2,2974.7,1.0,,,FAIL(1),3.8
meta-llama/Meta-Llama-3.1-405B,blackwell,16,262144,Sparse,1,2974.7,0.1,,,FAIL(1),3.8
meta-llama/Meta-Llama-3.1-405B,blackwell,16,196608,Naive,8,2433.5,0.1,61.50291748103422,61.50291748103422,OK,5.2
meta-llama/Meta-Llama-3.1-405B,blackwell,16,262144,Dense,4,2974.7,1.0,,,FAIL(1),4.2
meta-llama/Meta-Llama-3.1-405B,blackwell,16,262144,Sparse,2,2974.7,0.1,,,FAIL(1),3.8
meta-llama/Meta-Llama-3.1-405B,blackwell,16,262144,Dense,8,2974.7,1.0,,,FAIL(1),4.4
meta-llama/Meta-Llama-3.1-405B,blackwell,16,262144,Sparse,4,2974.7,0.1,,,FAIL(1),4.3
meta-llama/Meta-Llama-3.1-405B,blackwell,16,262144,Naive,2,2974.7,0.1,,,FAIL(1),3.5
meta-llama/Meta-Llama-3.1-405B,blackwell,16,262144,Naive,1,2974.7,0.1,,,FAIL(1),3.9
meta-llama/Meta-Llama-3.1-405B,blackwell,16,262144,Sparse,8,2974.7,0.1,,,FAIL(1),4.4
meta-llama/Meta-Llama-3.1-405B,blackwell,16,262144,Naive,4,2974.7,0.1,,,FAIL(1),4.4
meta-llama/Meta-Llama-3.1-405B,blackwell,16,393216,Dense,2,4057.0,1.0,,,FAIL(1),3.4
meta-llama/Meta-Llama-3.1-405B,blackwell,16,393216,Dense,8,4057.0,1.0,,,FAIL(1),3.0
meta-llama/Meta-Llama-3.1-405B,blackwell,16,262144,Naive,8,2974.7,0.1,,,FAIL(1),4.4
meta-llama/Meta-Llama-3.1-405B,blackwell,16,393216,Sparse,2,4057.0,0.1,,,FAIL(1),3.4
meta-llama/Meta-Llama-3.1-405B,blackwell,16,393216,Naive,2,4057.0,0.1,,,FAIL(1),3.2
meta-llama/Meta-Llama-3.1-405B,blackwell,16,393216,Sparse,8,4057.0,0.1,,,FAIL(1),3.2
meta-llama/Meta-Llama-3.1-405B,blackwell,16,393216,Naive,8,4057.0,0.1,,,FAIL(1),3.2
meta-llama/Meta-Llama-3.1-405B,blackwell,16,786432,Dense,8,7304.0,1.0,,,FAIL(1),1.2
meta-llama/Meta-Llama-3.1-405B,blackwell,16,786432,Dense,4,7304.0,1.0,,,FAIL(1),1.6
meta-llama/Meta-Llama-3.1-405B,blackwell,8,2097152,Dense,4,9468.7,1.0,332.87088963715547,332.87088963715547,OK,20.9
meta-llama/Meta-Llama-3.1-405B,blackwell,16,786432,Sparse,8,7304.0,0.1,,,FAIL(1),1.3
meta-llama/Meta-Llama-3.1-405B,blackwell,8,2097152,Sparse,4,9468.7,0.1,89.34752682115555,89.34752682115555,OK,20.4
meta-llama/Meta-Llama-3.1-405B,blackwell,8,2097152,Dense,8,9468.7,1.0,182.8882999886847,182.8882999886847,OK,21.2
meta-llama/Meta-Llama-3.1-405B,blackwell,16,786432,Sparse,4,7304.0,0.1,,,FAIL(1),1.7
meta-llama/Meta-Llama-3.1-405B,blackwell,16,786432,Naive,4,7304.0,0.1,,,FAIL(1),1.7
meta-llama/Meta-Llama-3.1-405B,blackwell,16,786432,Naive,8,7304.0,0.1,,,FAIL(1),1.3
meta-llama/Meta-Llama-3.1-405B,blackwell,16,393216,Dense,4,4057.0,1.0,164.17002619458538,164.17002619458538,OK,7.1
meta-llama/Meta-Llama-3.1-405B,blackwell,8,2097152,Sparse,8,9468.7,0.1,70.88469125908473,70.88469125908473,OK,20.7
meta-llama/Meta-Llama-3.1-405B,blackwell,16,393216,Sparse,4,4057.0,0.1,72.84801864258536,72.84801864258536,OK,7.1
meta-llama/Meta-Llama-3.1-405B,blackwell,8,2097152,Naive,8,9468.7,0.1,131.99450865206268,131.99450865206268,OK,20.5
meta-llama/Meta-Llama-3.1-405B,blackwell,16,393216,Naive,4,4057.0,0.1,4485.678167250585,4485.678167250585,OK,7.2
meta-llama/Meta-Llama-3.1-405B,blackwell,8,2097152,Naive,4,9468.7,0.1,11856.527169701156,11856.527169701156,OK,21.0
meta-llama/Meta-Llama-3.1-405B,blackwell,16,524288,Dense,4,5139.3,1.0,197.99289365058536,197.99289365058536,OK,8.2
meta-llama/Meta-Llama-3.1-405B,blackwell,16,524288,Dense,2,5139.3,1.0,363.14789550983073,363.14789550983073,OK,8.3
meta-llama/Meta-Llama-3.1-405B,blackwell,16,524288,Dense,8,5139.3,1.0,115.71785889754366,115.71785889754366,OK,8.3
meta-llama/Meta-Llama-3.1-405B,blackwell,16,524288,Sparse,2,5139.3,0.1,119.62146069383066,119.62146069383066,OK,8.1
meta-llama/Meta-Llama-3.1-405B,blackwell,16,524288,Sparse,8,5139.3,0.1,64.59491807194367,64.59491807194367,OK,8.1
meta-llama/Meta-Llama-3.1-405B,blackwell,16,524288,Sparse,4,5139.3,0.1,76.22967624258537,76.22967624258537,OK,8.3
meta-llama/Meta-Llama-3.1-405B,blackwell,16,524288,Naive,2,5139.3,0.1,11887.027882709832,11887.027882709832,OK,8.0
meta-llama/Meta-Llama-3.1-405B,blackwell,16,524288,Naive,4,5139.3,0.1,5959.932887250586,5959.932887250586,OK,8.2
